Receipt_ID,Sequence_Number,Creation_Date,Finalized_Date,Status,Type,Void_Status,Table_ID,Table_Name,Floor_ID,Floor_Name,Course_Number,User_ID,Username,Customer_ID,Customer_Name,Customer_Email,Number_of_Seats,Net_Total,Taxes,Total,Tip,Extra,Parent_ID,Has_Children,Delivery_Date
R002140.01,2140,2026-03-23 17:37:00,2026-03-23 18:20:00,Paid,Dine-In,,T-14,Table 14,F-001,Main Dining,,U-1005,Dylan R.,C-0024,Claire Bui,claire.bui36@icloud.com,5,474.40,GST: $23.72,519.56,85.39,,,False,
R002141.01,2141,2026-03-23 18:06:00,2026-03-23 19:40:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1001,Sarah M.,C-0011,Brandon Nelson,brandon.nelson34@hotmail.com,2,96.00,GST: $4.80,103.40,14.40,,,False,
R002142.01,2142,2026-03-23 18:31:00,2026-03-23 19:20:00,Paid,Dine-In,,T-19,Patio 5,F-002,Patio,,U-1002,James L.,C-0064,Lisa Parker,lisa.parker40@hotmail.com,2,17.00,GST: $0.85,18.85,3.06,,,False,
R002143.01,2143,2026-03-23 18:44:00,2026-03-23 19:52:00,Paid,Dine-In,,T-05,Table 5,F-001,Main Dining,,U-1001,Sarah M.,,,,4,253.00,GST: $12.65,269.65,50.60,,,False,
R002144.01,2144,2026-03-23 19:07:00,2026-03-23 19:57:00,Paid,Dine-In,,T-11,Table 11,F-001,Main Dining,,U-1002,James L.,C-0127,Lauren Turner,lauren.turner14@hotmail.com,3,186.00,GST: $9.30,195.30,40.92,,,False,
R002145.01,2145,2026-03-23 20:44:00,2026-03-23 21:54:00,Paid,Dine-In,,T-01,Table 1,F-001,Main Dining,,U-1002,James L.,,,,3,192.00,GST: $9.60,204.30,34.56,,,False,
R002146.01,2146,2026-03-23 19:27:00,2026-03-23 21:07:00,Paid,Dine-In,,T-09,Table 9,F-001,Main Dining,,U-1005,Dylan R.,,,,2,68.00,GST: $3.40,73.00,13.60,,,False,
R002147.01,2147,2026-03-23 18:22:00,2026-03-23 19:29:00,Paid,Dine-In,,T-16,Patio 2,F-002,Patio,,U-1006,Olivia C.,C-0032,Amanda Nelson,amanda.nelson57@hotmail.com,4,238.00,GST: $11.90,253.20,42.84,,,False,
R002148.01,2148,2026-03-24 12:32:00,2026-03-24 14:02:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1004,Priya S.,C-0149,Jennifer Hernandez,jennifer.hernandez40@icloud.com,2,150.00,GST: $7.50,159.10,33.00,,,False,
R002149.01,2149,2026-03-24 12:53:00,2026-03-24 13:37:00,Paid,Dine-In,,T-21,Bar 1,F-003,Bar,,U-1004,Priya S.,,,,2,102.00,GST: $5.10,107.10,22.44,,,False,
R002150.01,2150,2026-03-24 12:51:00,2026-03-24 13:44:00,Paid,Dine-In,,T-19,Patio 5,F-002,Patio,,U-1004,Priya S.,,,,2,171.00,GST: $8.55,182.05,25.65,,,False,
R002151.01,2151,2026-03-24 12:03:00,2026-03-24 12:33:00,Paid,Takeout,,T-04,Table 4,F-001,Main Dining,,U-1002,James L.,,,,4,365.00,GST: $18.25,385.65,36.50,,,False,
R002152.01,2152,2026-03-24 12:45:00,2026-03-24 14:21:00,Paid,Dine-In,,T-24,Bar 4,F-003,Bar,,U-1001,Sarah M.,,,,2,105.00,GST: $5.25,111.15,18.90,,,False,
R002153.01,2153,2026-03-24 12:25:00,2026-03-24 13:44:00,Paid,Dine-In,,T-24,Bar 4,F-003,Bar,,U-1004,Priya S.,C-0147,Lisa Rogers,lisa.rogers53@yahoo.ca,2,124.00,GST: $6.20,130.20,18.60,,,False,
R002154.01,2154,2026-03-24 13:27:00,2026-03-24 14:12:00,Paid,Dine-In,,T-22,Bar 2,F-003,Bar,,U-1004,Priya S.,,,,2,132.00,GST: $6.60,140.40,23.76,,,False,
R002155.01,2155,2026-03-24 12:05:00,2026-03-24 13:08:00,Paid,Dine-In,,T-10,Table 10,F-001,Main Dining,,U-1003,Mika T.,C-0143,Hans Garcia,hans.garcia40@icloud.com,2,203.00,GST: $10.15,218.05,30.45,,,False,
R002156.01,2156,2026-03-24 12:37:00,2026-03-24 13:04:00,Paid,Takeout,,T-07,Table 7,F-001,Main Dining,,U-1002,James L.,C-0118,David Thompson,david.thompson76@yahoo.ca,2,117.40,GST: $5.87,125.67,0.00,,,False,
R002157.01,2157,2026-03-24 13:22:00,2026-03-24 15:00:00,Paid,Dine-In,,T-19,Patio 5,F-002,Patio,,U-1003,Mika T.,,,,2,170.00,GST: $8.50,178.50,30.60,,,False,
R002158.01,2158,2026-03-24 12:45:00,2026-03-24 13:25:00,Paid,Dine-In,,T-09,Table 9,F-001,Main Dining,,U-1005,Dylan R.,,,,2,191.00,GST: $9.55,202.45,42.02,,,False,
R002159.01,2159,2026-03-24 12:15:00,2026-03-24 13:51:00,Paid,Dine-In,,T-18,Patio 4,F-002,Patio,,U-1004,Priya S.,,,,1,70.00,GST: $3.50,73.50,12.60,,,False,
R002160.01,2160,2026-03-24 12:00:00,2026-03-24 12:41:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1002,James L.,,,,2,95.00,GST: $4.75,101.45,23.75,,,False,
R002161.01,2161,2026-03-24 12:32:00,2026-03-24 13:44:00,Paid,Dine-In,,T-03,Table 3,F-001,Main Dining,,U-1006,Olivia C.,C-0085,Rebecca Johnson,rebecca.johnson98@yahoo.ca,3,276.00,GST: $13.80,298.00,60.72,,,False,
R002162.01,2162,2026-03-24 12:09:00,2026-03-24 13:17:00,Paid,Dine-In,,T-19,Patio 5,F-002,Patio,,U-1001,Sarah M.,,,,2,173.60,GST: $8.68,187.78,31.25,,,False,
R002163.01,2163,2026-03-24 11:31:00,2026-03-24 12:11:00,Paid,Dine-In,,T-17,Patio 3,F-002,Patio,,U-1002,James L.,,,,4,332.00,GST: $16.60,353.10,66.40,,,False,
R002164.01,2164,2026-03-24 13:16:00,2026-03-24 14:22:00,Paid,Dine-In,,T-09,Table 9,F-001,Main Dining,,U-1003,Mika T.,,,,2,31.00,GST: $1.55,33.45,6.82,,,False,
R002165.01,2165,2026-03-24 12:01:00,2026-03-24 13:33:00,Paid,Dine-In,,T-22,Bar 2,F-003,Bar,,U-1005,Dylan R.,,,,2,155.00,GST: $7.75,164.45,23.25,,,False,
R002166.01,2166,2026-03-24 12:41:00,2026-03-24 14:09:00,Paid,Dine-In,,T-07,Table 7,F-001,Main Dining,,U-1005,Dylan R.,C-0016,Lisa Silva,lisa.silva63@gmail.com,2,112.00,GST: $5.60,120.50,16.80,,,False,
R002167.01,2167,2026-03-24 12:27:00,2026-03-24 13:50:00,Paid,Dine-In,,T-23,Bar 3,F-003,Bar,,U-1004,Priya S.,C-0013,Joel Cook,joel.cook33@hotmail.com,2,160.60,GST: $8.03,174.03,40.15,,,False,
R002168.01,2168,2026-03-24 12:02:00,2026-03-24 12:43:00,Paid,Dine-In,,T-05,Table 5,F-001,Main Dining,,U-1002,James L.,C-0092,Priya Nelson,priya.nelson50@outlook.com,2,147.00,GST: $7.35,156.05,22.05,,,False,
R002169.01,2169,2026-03-24 12:28:00,2026-03-24 14:04:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1006,Olivia C.,,,,4,318.00,GST: $15.90,343.10,63.60,,,False,
R002170.01,2170,2026-03-24 12:29:00,2026-03-24 14:03:00,Paid,Dine-In,,T-12,Table 12,F-001,Main Dining,,U-1001,Sarah M.,C-0085,Rebecca Johnson,rebecca.johnson98@yahoo.ca,2,42.00,GST: $2.10,45.90,8.40,,,False,
R002171.01,2171,2026-03-24 12:53:00,2026-03-24 14:09:00,Paid,Dine-In,,T-02,Table 2,F-001,Main Dining,,U-1005,Dylan R.,,,,2,143.00,GST: $7.15,151.95,21.45,,,False,
R002172.01,2172,2026-03-24 18:28:00,2026-03-24 19:22:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1003,Mika T.,,,,4,308.00,GST: $15.40,328.10,61.60,,,False,
R002173.01,2173,2026-03-24 19:44:00,2026-03-24 20:32:00,Paid,Dine-In,,T-01,Table 1,F-001,Main Dining,,U-1005,Dylan R.,,,,2,102.00,GST: $5.10,108.70,18.36,,,False,
R002174.01,2174,2026-03-24 19:39:00,2026-03-24 20:06:00,Paid,Takeout,,T-21,Bar 1,F-003,Bar,,U-1004,Priya S.,,,,2,138.00,GST: $6.90,148.30,0.00,,,False,
R002175.01,2175,2026-03-24 18:56:00,2026-03-24 19:43:00,Paid,Dine-In,,T-17,Patio 3,F-002,Patio,,U-1005,Dylan R.,C-0006,Diego Wright,diego.wright85@outlook.com,2,86.00,GST: $4.30,93.00,17.20,,,False,
R002176.01,2176,2026-03-24 18:38:00,2026-03-24 19:02:00,Paid,Takeout,,T-17,Patio 3,F-002,Patio,,U-1006,Olivia C.,,,,2,111.00,GST: $5.55,120.15,11.10,,,False,
R002177.01,2177,2026-03-24 17:44:00,2026-03-24 18:59:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1002,James L.,,,,2,153.00,GST: $7.65,160.65,22.95,,,False,
R002178.01,2178,2026-03-24 19:24:00,2026-03-24 20:34:00,Paid,Dine-In,,T-13,Table 13,F-001,Main Dining,,U-1002,James L.,C-0002,Chris Olsen,chris.olsen12@outlook.com,4,202.00,GST: $10.10,217.70,50.50,,,False,
R002179.01,2179,2026-03-24 17:44:00,2026-03-24 19:07:00,Paid,Dine-In,,T-18,Patio 4,F-002,Patio,,U-1003,Mika T.,C-0092,Priya Nelson,priya.nelson50@outlook.com,2,88.55,GST: $4.43,94.58,15.94,,,False,
R002180.01,2180,2026-03-24 20:12:00,2026-03-24 21:42:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1004,Priya S.,C-0121,Hiroshi Takahashi,hiroshi.takahashi92@icloud.com,4,304.00,GST: $15.20,324.60,54.72,,,False,
R002181.01,2181,2026-03-24 20:08:00,2026-03-24 21:35:00,Paid,Dine-In,,T-15,Patio 1,F-002,Patio,,U-1002,James L.,,,,4,372.00,GST: $18.60,397.60,74.40,,,False,
R002182.01,2182,2026-03-24 17:44:00,2026-03-24 18:55:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1004,Priya S.,C-0098,Iris Tanaka,iris.tanaka87@hotmail.com,2,174.00,GST: $8.70,188.30,34.80,,,False,
R002183.01,2183,2026-03-24 19:20:00,2026-03-24 20:54:00,Paid,Dine-In,,T-10,Table 10,F-001,Main Dining,,U-1003,Mika T.,,,,2,125.00,GST: $6.25,132.95,25.00,,,False,
R002184.01,2184,2026-03-24 19:53:00,2026-03-24 21:19:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1003,Mika T.,C-0076,Daniel Singh,daniel.singh82@icloud.com,2,185.45,GST: $9.27,201.17,46.36,,,False,
R002185.01,2185,2026-03-24 18:51:00,2026-03-24 20:06:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1002,James L.,,,,2,183.00,GST: $9.15,195.35,32.94,,,False,
R002186.01,2186,2026-03-24 18:16:00,2026-03-24 19:34:00,Paid,Dine-In,,T-01,Table 1,F-001,Main Dining,,U-1001,Sarah M.,C-0073,Vanessa Takahashi,vanessa.takahashi46@icloud.com,2,129.60,GST: $6.48,138.94,25.92,,,False,
R002187.01,2187,2026-03-24 18:54:00,2026-03-24 19:44:00,Paid,Dine-In,,T-24,Bar 4,F-003,Bar,,U-1001,Sarah M.,C-0049,Matthew Nakamura,matthew.nakamura12@outlook.com,2,163.00,GST: $8.15,175.35,24.45,,,False,
R002188.01,2188,2026-03-24 19:48:00,2026-03-24 21:18:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1005,Dylan R.,C-0041,Eric Baker,eric.baker52@yahoo.ca,4,246.00,GST: $12.30,261.70,49.20,,,False,
R002189.01,2189,2026-03-24 19:33:00,2026-03-24 19:55:00,Paid,Takeout,,T-09,Table 9,F-001,Main Dining,,U-1001,Sarah M.,,,,2,133.00,GST: $6.65,141.65,13.30,,,False,
R002190.01,2190,2026-03-24 19:32:00,2026-03-24 20:14:00,Paid,Dine-In,,T-11,Table 11,F-001,Main Dining,,U-1006,Olivia C.,C-0007,Laura Roberts,laura.roberts21@yahoo.ca,3,212.00,GST: $10.60,230.00,31.80,,,False,
R002191.01,2191,2026-03-24 17:42:00,2026-03-24 19:10:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1003,Mika T.,C-0093,Keith Weber,keith.weber93@yahoo.ca,2,149.00,GST: $7.45,160.95,26.82,,,False,
R002192.01,2192,2026-03-24 19:54:00,2026-03-24 21:34:00,Paid,Dine-In,,T-19,Patio 5,F-002,Patio,,U-1002,James L.,C-0038,Daniel Morris,daniel.morris86@gmail.com,2,164.00,GST: $8.20,175.80,36.08,,,False,
R002193.01,2193,2026-03-24 20:09:00,2026-03-24 20:27:00,Paid,Takeout,,T-15,Patio 1,F-002,Patio,,U-1005,Dylan R.,C-0094,Jun Müller,jun.müller71@hotmail.com,3,128.00,GST: $6.40,137.80,19.20,,,False,
R002194.01,2194,2026-03-24 19:38:00,2026-03-24 20:51:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1004,Priya S.,C-0155,Ravi Turner,ravi.turner54@outlook.com,1,105.60,GST: $5.28,116.28,19.01,,,False,
R002195.01,2195,2026-03-24 20:27:00,2026-03-24 21:27:00,Paid,Dine-In,,T-24,Bar 4,F-003,Bar,,U-1005,Dylan R.,C-0153,Iris Petrov,iris.petrov6@icloud.com,2,145.00,GST: $7.25,153.25,26.10,,,False,
R002196.01,2196,2026-03-24 20:39:00,2026-03-24 21:20:00,Paid,Dine-In,,T-05,Table 5,F-001,Main Dining,,U-1002,James L.,C-0098,Iris Tanaka,iris.tanaka87@hotmail.com,4,272.00,GST: $13.60,287.40,59.84,,,False,
R002197.01,2197,2026-03-24 17:45:00,2026-03-24 18:53:00,Voided,Dine-In,Voided,T-05,Table 5,F-001,Main Dining,,U-1004,Priya S.,,,,3,173.00,GST: $8.65,184.15,0.00,,,False,
R002198.01,2198,2026-03-24 19:27:00,2026-03-24 20:40:00,Paid,Dine-In,,T-05,Table 5,F-001,Main Dining,,U-1006,Olivia C.,C-0010,Amanda Green,amanda.green28@icloud.com,4,225.00,GST: $11.25,239.05,56.25,,,False,
R002199.01,2199,2026-03-24 20:57:00,2026-03-24 22:16:00,Paid,Dine-In,,T-10,Table 10,F-001,Main Dining,,U-1002,James L.,C-0098,Iris Tanaka,iris.tanaka87@hotmail.com,2,138.00,GST: $6.90,148.10,27.60,,,False,
R002200.01,2200,2026-03-24 19:11:00,2026-03-24 20:12:00,Paid,Dine-In,,T-14,Table 14,F-001,Main Dining,,U-1002,James L.,,,,2,110.00,GST: $5.50,117.10,22.00,,,False,
R002201.01,2201,2026-03-24 20:49:00,2026-03-24 22:10:00,Paid,Dine-In,,T-15,Patio 1,F-002,Patio,,U-1003,Mika T.,C-0138,Sven Sharma,sven.sharma56@gmail.com,2,186.00,GST: $9.30,200.40,37.20,,,False,
R002202.01,2202,2026-03-24 19:34:00,2026-03-24 19:55:00,Paid,Takeout,,T-01,Table 1,F-001,Main Dining,,U-1003,Mika T.,C-0055,Maria Evans,maria.evans20@outlook.com,2,118.00,GST: $5.90,126.60,0.00,,,False,
R002203.01,2203,2026-03-24 19:09:00,2026-03-24 20:33:00,Paid,Dine-In,,T-02,Table 2,F-001,Main Dining,,U-1005,Dylan R.,,,,3,243.30,GST: $12.17,265.09,48.66,,,False,
R002204.01,2204,2026-03-24 18:26:00,2026-03-24 18:46:00,Paid,Takeout,,T-10,Table 10,F-001,Main Dining,,U-1001,Sarah M.,,,,2,126.00,GST: $6.30,138.80,0.00,,,False,
R002205.01,2205,2026-03-24 17:53:00,2026-03-24 18:08:00,Paid,Takeout,,T-07,Table 7,F-001,Main Dining,,U-1006,Olivia C.,C-0078,Lauren Lewis,lauren.lewis11@outlook.com,2,168.00,GST: $8.40,179.10,0.00,,,False,
R002206.01,2206,2026-03-24 18:04:00,2026-03-24 19:10:00,Paid,Dine-In,,T-18,Patio 4,F-002,Patio,,U-1005,Dylan R.,,,,2,159.00,GST: $7.95,173.95,23.85,,,False,
R002207.01,2207,2026-03-24 19:02:00,2026-03-24 19:27:00,Paid,Takeout,,T-21,Bar 1,F-003,Bar,,U-1006,Olivia C.,C-0141,Noah Wilson,noah.wilson60@hotmail.com,2,150.00,GST: $7.50,160.80,22.50,,,False,
R002208.01,2208,2026-03-24 17:40:00,2026-03-24 17:58:00,Paid,Takeout,,T-03,Table 3,F-001,Main Dining,,U-1003,Mika T.,,,,4,327.00,GST: $16.35,350.05,0.00,,,False,
R002209.01,2209,2026-03-24 19:58:00,2026-03-24 20:49:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1002,James L.,,,,2,165.60,GST: $8.28,177.94,29.81,,,False,
R002210.01,2210,2026-03-24 18:18:00,2026-03-24 19:30:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1001,Sarah M.,,,,4,318.00,GST: $15.90,341.70,79.50,,,False,
R002211.01,2211,2026-03-24 20:26:00,2026-03-24 21:25:00,Paid,Dine-In,,T-05,Table 5,F-001,Main Dining,,U-1002,James L.,C-0092,Priya Nelson,priya.nelson50@outlook.com,4,266.00,GST: $13.30,282.90,39.90,,,False,
R002212.01,2212,2026-03-24 18:40:00,2026-03-24 20:11:00,Paid,Dine-In,,T-23,Bar 3,F-003,Bar,,U-1002,James L.,,,,2,209.00,GST: $10.45,224.95,41.80,,,False,
R002213.01,2213,2026-03-24 20:34:00,2026-03-24 21:16:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1003,Mika T.,C-0091,Stephanie Gupta,stephanie.gupta64@yahoo.ca,2,89.00,GST: $4.45,95.35,16.02,,,False,
R002214.01,2214,2026-03-24 20:00:00,2026-03-24 21:28:00,Paid,Dine-In,,T-02,Table 2,F-001,Main Dining,,U-1002,James L.,C-0081,Yuki Bui,yuki.bui38@gmail.com,2,114.00,GST: $5.70,121.70,22.80,,,False,
R002215.01,2215,2026-03-24 19:12:00,2026-03-24 19:29:00,Paid,Takeout,,T-12,Table 12,F-001,Main Dining,,U-1004,Priya S.,,,,2,90.00,GST: $4.50,95.40,9.00,,,False,
R002216.01,2216,2026-03-24 20:37:00,2026-03-24 21:18:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1003,Mika T.,C-0080,Ingrid Anderson,ingrid.anderson34@gmail.com,2,189.00,GST: $9.45,202.05,41.58,,,False,
R002217.01,2217,2026-03-24 20:28:00,2026-03-24 21:18:00,Paid,Dine-In,,T-24,Bar 4,F-003,Bar,,U-1001,Sarah M.,,,,2,136.00,GST: $6.80,142.80,24.48,,,False,
R002218.01,2218,2026-03-24 18:11:00,2026-03-24 19:33:00,Paid,Dine-In,,T-01,Table 1,F-001,Main Dining,,U-1003,Mika T.,,,,4,178.00,GST: $8.90,192.20,35.60,,,False,
R002219.01,2219,2026-03-24 20:40:00,2026-03-24 21:50:00,Paid,Dine-In,,T-12,Table 12,F-001,Main Dining,,U-1006,Olivia C.,,,,2,118.00,GST: $5.90,125.70,23.60,,,False,
R002220.01,2220,2026-03-24 20:58:00,2026-03-24 22:13:00,Paid,Dine-In,,T-11,Table 11,F-001,Main Dining,,U-1002,James L.,,,,4,223.90,GST: $11.20,235.09,40.30,,,False,
R002221.01,2221,2026-03-24 20:55:00,2026-03-24 21:14:00,Paid,Takeout,,T-06,Table 6,F-001,Main Dining,,U-1005,Dylan R.,,,,3,148.00,GST: $7.40,155.40,0.00,,,False,
R002222.01,2222,2026-03-24 18:26:00,2026-03-24 19:20:00,Paid,Dine-In,,T-08,Table 8,F-001,Main Dining,,U-1002,James L.,,,,2,167.00,GST: $8.35,179.29,30.06,,,False,
R002223.01,2223,2026-03-24 18:15:00,2026-03-24 19:30:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1003,Mika T.,,,,2,144.40,GST: $7.22,153.62,28.88,,,False,
R002224.01,2224,2026-03-24 17:56:00,2026-03-24 18:42:00,Paid,Dine-In,,T-24,Bar 4,F-003,Bar,,U-1002,James L.,,,,2,150.00,GST: $7.50,159.50,27.00,,,False,
R002225.01,2225,2026-03-24 20:56:00,2026-03-24 22:22:00,Paid,Dine-In,,T-15,Patio 1,F-002,Patio,,U-1004,Priya S.,C-0145,Jun Martinez,jun.martinez78@icloud.com,2,122.00,GST: $6.10,134.10,26.84,,,False,
R002226.01,2226,2026-03-25 12:33:00,2026-03-25 13:13:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1001,Sarah M.,,,,3,237.00,GST: $11.85,252.15,59.25,,,False,
R002227.01,2227,2026-03-25 12:01:00,2026-03-25 13:16:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1005,Dylan R.,,,,2,179.00,GST: $8.95,189.95,26.85,,,False,
R002228.01,2228,2026-03-25 12:28:00,2026-03-25 13:47:00,Paid,Dine-In,,T-02,Table 2,F-001,Main Dining,,U-1004,Priya S.,C-0010,Amanda Green,amanda.green28@icloud.com,1,94.00,GST: $4.70,100.30,20.68,,,False,
R002229.01,2229,2026-03-25 13:23:00,2026-03-25 14:32:00,Paid,Dine-In,,T-24,Bar 4,F-003,Bar,,U-1006,Olivia C.,,,,2,116.00,GST: $5.80,121.80,17.40,,,False,
R002230.01,2230,2026-03-25 12:27:00,2026-03-25 13:08:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1006,Olivia C.,C-0005,Daniel Sharma,daniel.sharma11@hotmail.com,4,333.00,GST: $16.65,355.75,73.26,,,False,
R002231.01,2231,2026-03-25 13:20:00,2026-03-25 14:14:00,Paid,Dine-In,,T-20,Patio 6,F-002,Patio,,U-1003,Mika T.,C-0019,Iris Hill,iris.hill86@yahoo.ca,2,119.30,GST: $5.96,126.79,23.86,,,False,
R002232.01,2232,2026-03-25 12:34:00,2026-03-25 13:24:00,Paid,Dine-In,,T-06,Table 6,F-001,Main Dining,,U-1004,Priya S.,C-0144,Zara Taylor,zara.taylor50@icloud.com,2,127.00,GST: $6.35,134.95,22.86,,,False,
R002233.01,2233,2026-03-25 12:48:00,2026-03-25 13:17:00,Paid,Takeout,,T-23,Bar 3,F-003,Bar,,U-1004,Priya S.,C-0110,Hana Reed,hana.reed75@icloud.com,2,186.00,GST: $9.30,200.60,18.60,,,False,
R002234.01,2234,2026-03-25 13:12:00,2026-03-25 14:11:00,Paid,Dine-In,,T-12,Table 12,F-001,Main Dining,,U-1002,James L.,C-0029,Mila Gonzalez,mila.gonzalez75@hotmail.com,2,128.00,GST: $6.40,135.40,23.04,,,False,
R002235.01,2235,2026-03-25 12:35:00,2026-03-25 13:58:00,Paid,Dine-In,,T-16,Patio 2,F-002,Patio,,U-1006,Olivia C.,,,,2,170.00,GST: $8.50,178.50,34.00,,,False,
R002236.01,2236,2026-03-25 13:01:00,2026-03-25 13:31:00,Paid,Takeout,,T-14,Table 14,F-001,Main Dining,,U-1005,Dylan R.,,,,6,324.00,GST: $16.20,344.80,0.00,,,False,
R002237.01,2237,2026-03-25 12:28:00,2026-03-25 13:31:00,Paid,Dine-In,,T-03,Table 3,F-001,Main Dining,,U-1002,James L.,,,,4,257.00,GST: $12.85,273.45,38.55,,,False,
R002238.01,2238,2026-03-25 12:00:00,2026-03-25 13:09:00,Paid,Dine-In,,T-21,Bar 1,F-003,Bar,,U-1003,Mika T.,,,,2,144.00,GST: $7.20,155.30,28.80,,,False,
R002239.01,2239,2026-03-25 13:05:00,2026-03-25 14:36:00,Paid,Dine-In,,T-03,Table 3,F-001,Main Dining,,U-1006,Olivia C.,C-0003,Felix Silva,felix.silva76@yahoo.ca,4,275.00,GST: $13.75,292.35,41.25,,,False,
R002240.01,2240,2026-03-25 12:21:00,2026-03-25 13:12:00,Paid,Dine-In,,T-07,Table 7,F-001,Main Dining,,U-1002,James L.,C-0058,Liam Silva,liam.silva29@yahoo.ca,2,120.00,GST: $6.00,130.50,18.00,,,False,
R002241.01,2241,2026-03-25 12:59:00,2026-03-25 14:24:00,Paid,Dine-In,,T-22,Bar 2,F-003,Bar,,U-1004,Priya S.,,,,2,125.00,GST: $6.25,135.35,25.00,,,False,
R002242.01,2242,2026-03-25 12:30:00,2026-03-25 13:14:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1005,Dylan R.,C-0135,Robert Robinson,robert.robinson16@gmail.com,3,334.00,GST: $16.70,359.40,73.48,,,False,
R002243.01,2243,2026-03-25 12:37:00,2026-03-25 14:16:00,Paid,Dine-In,,T-14,Table 14,F-001,Main Dining,,U-1001,Sarah M.,,,,4,319.30,GST: $15.97,344.69,70.25,,,False,
R002244.01,2244,2026-03-25 11:53:00,2026-03-25 12:56:00,Paid,Dine-In,,T-04,Table 4,F-001,Main Dining,,U-1003,Mika T.,,,,4,251.00,GST: $12.55,265.45,55.22,,,False,
R002245.01,2245,2026-03-25 12:39:00,2026-03-25 13:58:00,Paid,Dine-In,,T-17,Patio 3,F-002,Patio,,U-1001,Sarah M.,,,,2,68.60,GST: $3.43,72.03,13.72,,,False,
R002246.01,2246,2026-03-25 12:48:00,2026-03-25 13:41:00,Paid,Dine-In,,T-19,Patio 5,F-002,Patio,,U-1001,Sarah M.,C-0017,Eric Gonzalez,eric.gonzalez11@icloud.com,2,132.00,GST: $6.60,142.70,33.00,,,False,
R002247.01,2247,2026-03-25 12:56:00,2026-03-25 13:44:00,Paid,Dine-In,,T-19,Patio 5,F-002,Patio,,U-1003,Mika T.,,,,2,192.00,GST: $9.60,203.10,38.40,,,False,
R002248.01,2248,2026-03-25 11:30:00,2026-03-25 12:42:00,Paid,Dine-In,,T-11,Table 11,F-001,Main Dining,,U-1003,Mika T.,C-0011,Brandon Nelson,brandon.nelson34@hotmail.com,4,307.00,GST: $15.35,330.25,55.26,,,False,
R002249.01,2249,2026-03-25 11:44:00,2026-03-25 12:27:00,Paid,Dine-In,,T-09,Table 9,F-001,Main Dining,,U-1005,Dylan R.,,,,2,106.00,GST: $5.30,112.90,19.08,,,False,
R002250.01,2250,2026-03-25 13:09:00,2026-03-25 14:25:00,Paid,Dine-In,,T-10,Table 10,F-001,Main Dining,,U-1006,Olivia C.,,,,2,149.80,GST: $7.49,158.19,32.96,,,False,
R002251.01,2251,2026-03-25 12:11:00,2026-03-25 13:48:00,Paid,Dine-In,,T-03,Table 3,F-001,Main Dining,,U-1006,Olivia C.,,,,2,103.00,GST: $5.15,110.95,20.60,,,False,
R002252.01,2252,2026-03-25 11:46:00,2026-03-25 12:46:00,Paid,Dine-In,,T-12,Table 12,F-001,Main Dining,,U-1001,Sarah M.,,,,2,147.00,GST: $7.35,156.25,36.75,,,False,
R002253.01,2253,2026-03-25 11:57:00,2026-03-25 13:04:00,Paid,Dine-In,,T-01,Table 1,F-001,Main Dining,,U-1006,Olivia C.,,,,3,212.00,GST: $10.60,225.80,42.40,,,False,
R002254.01,2254,2026-03-25 12:21:00,2026-03-25 13:33:00,Paid,Dine-In,,T-22,Bar 2,F-003,Bar,,U-1005,Dylan R.,C-0114,Iris Reed,iris.reed31@yahoo.ca,2,201.00,GST: $10.05,215.95,50.25,,,False,
R002255.01,2255,2026-03-25 19:46:00,2026-03-25 20:54:00,Paid,Dine-In,,T-01,Table 1,F-001,Main Dining,,U-1006,Olivia C.,C-0061,Brian Suzuki,brian.suzuki3@hotmail.com,2,147.70,GST: $7.38,156.69,26.59,,,False,
