Date,Transaction_ID,Payment_ID,Event_Type,Location,Source,Customer_Name,Customer_ID,Device_Name,Team_Member,Gross_Sales,Discounts,Net_Sales,Tax,Tip,Total_Collected,Fees,Net_Total,Payment_Method,Card_Entry_Method,Card_Last_4,Cash_Rounding,Order_Type
2026-02-27 17:55:16,479A8D7336694095B6,479A8D7336694095B6,Payment,Main Dining,Square POS,,,Dining Room POS 2,James L.,124.00,0.00,124.00,14.88,27.28,166.16,-4.50,161.66,Interac Debit,Tap,4195,0.00,Dine-In
2026-02-27 17:58:36,C288F72861134FEF85,C288F72861134FEF85,Payment,Main Dining,Square POS,Alexander Smith,09A7170E84,Dining Room POS 1,Emma W.,288.50,0.00,288.50,34.62,57.70,380.82,-10.19,370.63,Visa,Chip,3549,0.00,Dine-In
2026-02-27 18:07:32,852D7C8BBE7947C887,852D7C8BBE7947C887,Payment,Main Dining,Square POS,Lucas Kim,E01627EA14,Host Stand,Emma W.,195.00,0.00,195.00,23.40,42.90,261.30,-7.02,254.28,Visa,Chip,3038,0.00,Dine-In
2026-02-27 18:09:46,B9E18A3E86834577B0,B9E18A3E86834577B0,Payment,Main Dining,Square POS,Wei Smith,64D919001A,Dining Room POS 1,Priya K.,79.00,0.00,79.00,9.48,14.22,102.70,-2.82,99.88,Visa,Chip,4676,0.00,Dine-In
2026-02-27 18:11:55,46A4222575354C2481,46A4222575354C2481,Payment,Main Dining,Square POS,,,Host Stand,Marcus T.,251.00,0.00,251.00,30.12,50.20,331.32,-8.88,322.44,Visa,Chip,6012,0.00,Dine-In
2026-02-27 18:11:57,2A79B037E616441283,2A79B037E616441283,Payment,Main Dining,Square POS,Mei Wilson,E2D1827224,Dining Room POS 1,Leo C.,216.00,0.00,216.00,25.92,43.20,285.12,-7.66,277.46,Interac Debit,Tap,5072,0.00,Dine-In
2026-02-27 18:17:01,1884434DA2DD4639BB,1884434DA2DD4639BB,Payment,Main Dining,Square POS,,,Host Stand,Sarah M.,147.00,0.00,147.00,17.64,32.34,196.98,-5.32,191.66,Mastercard,Tap,6837,0.00,Dine-In
2026-02-27 18:18:57,251DD314F89A4EDDBD,251DD314F89A4EDDBD,Payment,Main Dining,Square POS,,,Bar Terminal,Leo C.,136.50,-49.95,86.55,10.39,12.98,109.92,-3.01,106.91,Interac Debit,Tap,3060,0.00,Dine-In
2026-02-27 18:32:41,845FA7BDBB9E4769B8,845FA7BDBB9E4769B8,Payment,Main Dining,Square Online,,,Dining Room POS 1,James L.,77.00,0.00,77.00,9.24,0.00,86.24,-2.39,83.85,Visa,Chip,3596,0.00,Delivery
2026-02-27 18:34:58,8377379E899E4FE592,8377379E899E4FE592,Payment,Main Dining,Square POS,Mei Yamamoto,4025CBC918,Dining Room POS 1,Marcus T.,164.00,0.00,164.00,19.68,24.60,208.28,-5.62,202.66,Interac Debit,Tap,2896,0.00,Takeout
2026-02-27 18:46:51,CF62B566D7334EFB97,CF62B566D7334EFB97,Payment,Main Dining,Square POS,,,Dining Room POS 2,Emma W.,171.50,0.00,171.50,20.58,25.72,217.80,-5.87,211.93,Mastercard,Tap,8355,0.00,Dine-In
2026-02-27 18:50:15,F45ECC45C0B546E08C,F45ECC45C0B546E08C,Payment,Main Dining,Square POS,,,Dining Room POS 1,Emma W.,129.50,0.00,129.50,15.54,0.00,145.04,0.00,145.05,Cash,,,0.01,Takeout
2026-02-27 18:51:22,5668CB4F948D471AB6,5668CB4F948D471AB6,Payment,Main Dining,Square POS,,,Dining Room POS 2,James L.,127.00,0.00,127.00,15.24,22.86,165.10,-4.48,160.62,Visa,Tap,6738,0.00,Dine-In
2026-02-27 18:51:56,0541233D9CA444E8A8,0541233D9CA444E8A8,Payment,Main Dining,Square POS,,,Dining Room POS 1,Emma W.,144.00,0.00,144.00,17.28,25.92,187.20,-5.06,182.14,Visa,Chip,4470,0.00,Dine-In
2026-02-27 18:55:09,2E6A05F77FEB4C5898,2E6A05F77FEB4C5898,Payment,Main Dining,Square POS,Ava Yamamoto,4E3A8B0A99,Dining Room POS 2,Priya K.,176.00,0.00,176.00,21.12,35.20,232.32,-6.26,226.06,Mastercard,Tap,2083,0.00,Dine-In
2026-02-27 18:55:10,07465EAA93DF4E3FBC,07465EAA93DF4E3FBC,Payment,Main Dining,Square POS,,,Bar Terminal,James L.,156.50,0.00,156.50,18.78,34.43,209.71,0.00,209.71,Cash,,,0.00,Dine-In
2026-02-27 18:58:50,4F9059540EEF4FEDB7,4F9059540EEF4FEDB7,Payment,Main Dining,Square POS,,,Bar Terminal,Leo C.,121.00,0.00,121.00,14.52,26.62,162.14,-4.40,157.74,Amex,Tap,4625,0.00,Dine-In
2026-02-27 19:01:26,FF256E76D7EB4FCC89,FF256E76D7EB4FCC89,Payment,Main Dining,Square POS,,,Host Stand,Marcus T.,169.00,0.00,169.00,20.28,33.80,223.08,-6.01,217.07,Mastercard,Chip,6087,0.00,Dine-In
2026-02-27 19:15:31,AFF660F184E648B2BF,AFF660F184E648B2BF,Payment,Main Dining,Square POS,James Choi,92123D0073,Dining Room POS 1,Emma W.,238.00,0.00,238.00,28.56,47.60,314.16,-8.43,305.73,Mastercard,Tap,3934,0.00,Dine-In
2026-02-27 19:16:04,3DCB0A103D7E4E9C84,3DCB0A103D7E4E9C84,Payment,Main Dining,Square POS,,,Dining Room POS 1,Marcus T.,243.00,0.00,243.00,29.16,43.74,315.90,-8.47,307.43,Mastercard,Chip,1644,0.00,Dine-In
2026-02-27 19:27:36,2FA80A0CD1D649EBA7,2FA80A0CD1D649EBA7,Payment,Main Dining,Square Online,,,Dining Room POS 1,Sarah M.,214.50,0.00,214.50,25.74,0.00,240.24,-6.47,233.77,Mastercard,Tap,9353,0.00,Delivery
2026-02-27 19:31:39,E70A97049D91451981,E70A97049D91451981,Payment,Main Dining,Square POS,Owen Park,8E413FC274,Dining Room POS 2,Sarah M.,196.00,0.00,196.00,23.52,39.20,258.72,-6.96,251.76,Mastercard,Chip,7200,0.00,Dine-In
2026-02-27 19:33:11,FF16D71F5E3B4ADDBC,FF16D71F5E3B4ADDBC,Payment,Main Dining,Square Online,,,Dining Room POS 1,James L.,266.00,0.00,266.00,31.92,0.00,297.92,-7.99,289.93,Interac Debit,Tap,7025,0.00,Delivery
2026-02-27 19:33:42,B9C782AD4FF64C549F,B9C782AD4FF64C549F,Payment,Main Dining,Square POS,Liam Thompson,198DE7CEBE,Dining Room POS 1,Leo C.,140.50,0.00,140.50,16.86,25.29,182.65,-4.94,177.71,Interac Debit,Tap,6755,0.00,Dine-In
2026-02-27 19:37:22,77DD683AD3094E2BAE,77DD683AD3094E2BAE,Payment,Main Dining,Square POS,,,Bar Terminal,Marcus T.,360.50,0.00,360.50,43.26,90.12,493.88,-13.19,480.69,Interac Debit,Tap,6826,0.00,Dine-In
2026-02-27 19:45:08,4D38AA4ACD5F44A2BE,4D38AA4ACD5F44A2BE,Payment,Main Dining,Square POS,Ravi Chen,1BCD624E6B,Bar Terminal,Priya K.,72.00,0.00,72.00,8.64,12.96,93.60,-2.58,91.02,Mastercard,Tap,2424,0.00,Dine-In
2026-02-27 19:48:37,A6D6C0C9EA5842B194,A6D6C0C9EA5842B194,Payment,Main Dining,Square POS,,,Bar Terminal,Marcus T.,142.00,0.00,142.00,17.04,28.40,187.44,-5.07,182.37,Visa,Tap,7003,0.00,Dine-In
2026-02-27 19:56:25,17B48ABF502F4C8880,17B48ABF502F4C8880,Payment,Main Dining,Square POS,Wei Anderson,5DE80F9CC7,Host Stand,James L.,200.00,0.00,200.00,24.00,44.00,268.00,-7.20,260.80,Visa,Chip,2211,0.00,Dine-In
2026-02-27 20:04:18,F344BA61C00A4DEDB9,F344BA61C00A4DEDB9,Payment,Main Dining,Square POS,,,Bar Terminal,Emma W.,101.00,0.00,101.00,12.12,20.20,133.32,-3.63,129.69,Visa,Chip,4952,0.00,Dine-In
2026-02-27 20:07:09,F786373101114D4A90,F786373101114D4A90,Payment,Main Dining,Square POS,,,Bar Terminal,James L.,247.50,0.00,247.50,29.70,54.45,331.65,-8.89,322.76,Mastercard,Chip,1854,0.00,Dine-In
2026-02-27 20:13:50,959826623CAC45DE9A,959826623CAC45DE9A,Payment,Main Dining,Square POS,Yuki Harris,181AAF30C1,Dining Room POS 2,Leo C.,316.00,0.00,316.00,37.92,63.20,417.12,-11.15,405.97,Visa,Chip,4959,0.00,Dine-In
2026-02-27 20:14:29,7ED6B84DAB82492FB1,7ED6B84DAB82492FB1,Payment,Main Dining,Square POS,,,Bar Terminal,Leo C.,197.00,0.00,197.00,23.64,39.40,260.04,-6.99,253.05,Gift Card,,,0.00,Dine-In
2026-02-27 20:30:02,D748303270EB46209D,D748303270EB46209D,Payment,Main Dining,Square POS,,,Dining Room POS 1,Priya K.,259.00,0.00,259.00,31.08,38.85,328.93,-8.82,320.11,Mastercard,Chip,8579,0.00,Dine-In
2026-02-27 20:34:11,C0EC042B65A34194A6,C0EC042B65A34194A6,Payment,Main Dining,Square POS,,,Dining Room POS 1,James L.,82.00,0.00,82.00,9.84,14.76,106.60,-2.92,103.68,Visa,Tap,7157,0.00,Dine-In
2026-02-27 20:36:45,2F67715F654D403187,2F67715F654D403187,Payment,Main Dining,Square POS,Lucas Singh,717963DD7C,Dining Room POS 1,James L.,203.00,0.00,203.00,24.36,30.45,257.81,-6.93,250.88,Mastercard,Chip,4533,0.00,Takeout
2026-02-27 20:44:08,8736B75F33A74488A2,8736B75F33A74488A2,Payment,Main Dining,Square POS,,,Bar Terminal,Marcus T.,136.50,0.00,136.50,16.38,27.30,180.18,-4.87,175.31,Visa,Chip,5624,0.00,Dine-In
2026-02-27 20:46:01,CFB6D2CA08614976B8,CFB6D2CA08614976B8,Payment,Main Dining,Square POS,,,Dining Room POS 2,Sarah M.,284.50,0.00,284.50,34.14,56.90,375.54,-10.05,365.49,Visa,Chip,7443,0.00,Dine-In
2026-02-27 20:47:06,76A5462ADBA84C8686,76A5462ADBA84C8686,Payment,Main Dining,Square Online,Ravi Smith,2DCF0321A1,Dining Room POS 1,Emma W.,79.00,0.00,79.00,9.48,0.00,88.48,0.00,88.48,Cash,,,0.00,Delivery
2026-02-27 20:47:11,DED0CCF446BD401BBB,DED0CCF446BD401BBB,Payment,Main Dining,Square POS,Mei Wang,3D8762A32F,Dining Room POS 1,Marcus T.,59.00,0.00,59.00,7.08,11.80,77.88,-2.16,75.72,Visa,Chip,6289,0.00,Dine-In
2026-02-27 20:51:34,818EE3F073AC4D2686,818EE3F073AC4D2686,Payment,Main Dining,Square POS,,,Host Stand,Sarah M.,172.00,0.00,172.00,20.64,30.96,223.60,-6.03,217.57,Mastercard,Tap,7353,0.00,Dine-In
2026-02-27 20:51:57,938804DCA0694D329D,938804DCA0694D329D,Payment,Main Dining,Square POS,Yuki Harris,181AAF30C1,Dining Room POS 1,James L.,197.00,0.00,197.00,23.64,35.46,256.10,-6.89,249.21,Interac Debit,Tap,6859,0.00,Dine-In
2026-02-27 20:59:23,B26112850752488796,B26112850752488796,Payment,Main Dining,Square POS,Aiko Williams,DB2D9D0668,Dining Room POS 1,James L.,105.00,0.00,105.00,12.60,23.10,140.70,-3.83,136.87,Visa,Chip,7274,0.00,Dine-In
2026-02-27 21:02:29,EFC7C79DBB354D088E,EFC7C79DBB354D088E,Payment,Main Dining,Square POS,Ava Choi,39D026936B,Dining Room POS 1,James L.,67.00,0.00,67.00,8.04,12.06,87.10,-2.41,84.69,Gift Card,,,0.00,Dine-In
2026-02-27 21:03:46,7D6626C41F4D42C186,7D6626C41F4D42C186,Payment,Main Dining,Square POS,,,Host Stand,Emma W.,118.00,0.00,118.00,14.16,23.60,155.76,-4.23,151.53,Mastercard,Tap,3206,0.00,Dine-In
2026-02-27 21:12:28,A8C1DD9A445E47E5BD,A8C1DD9A445E47E5BD,Payment,Main Dining,Square POS,Sophia Garcia,43D61EAD92,Dining Room POS 1,Marcus T.,308.50,0.00,308.50,37.02,77.12,422.64,-11.30,411.34,Visa,Chip,6846,0.00,Dine-In
2026-02-27 21:19:55,996E3DC8CC94490580,996E3DC8CC94490580,Payment,Main Dining,Square POS,,,Dining Room POS 1,James L.,221.00,0.00,221.00,26.52,44.20,291.72,-7.83,283.89,Visa,Chip,6133,0.00,Dine-In
2026-02-27 21:20:32,CE1B3963B60D49ECA3,CE1B3963B60D49ECA3,Payment,Main Dining,Square POS,,,Bar Terminal,Priya K.,250.00,0.00,250.00,30.00,50.00,330.00,-8.84,321.16,Interac Debit,Tap,6503,0.00,Dine-In
2026-02-27 21:21:39,4CA108402A254D148C,4CA108402A254D148C,Payment,Main Dining,Square POS,Chloe Brown,34B9D77BBD,Host Stand,Sarah M.,79.00,0.00,79.00,9.48,17.38,105.86,-2.91,102.95,Mastercard,Tap,2429,0.00,Dine-In
2026-02-27 21:25:46,8DB128A5B4DB45E28B,8DB128A5B4DB45E28B,Payment,Main Dining,Square POS,,,Dining Room POS 2,Marcus T.,175.00,0.00,175.00,21.00,26.25,222.25,-5.99,216.26,Visa,Chip,3034,0.00,Dine-In
2026-02-27 21:26:51,C5E255FAEA664A23AF,C5E255FAEA664A23AF,Payment,Main Dining,Square POS,Isabella Taylor,D8165DAEB8,Dining Room POS 1,James L.,141.50,0.00,141.50,16.98,28.30,186.78,-5.05,181.73,Visa,Chip,2986,0.00,Dine-In
2026-02-27 21:27:15,0124256868634BF7B9,0124256868634BF7B9,Payment,Main Dining,Square POS,Jack Moore,D5BAC0071D,Bar Terminal,Leo C.,277.00,0.00,277.00,33.24,55.40,365.64,0.00,365.63,Cash,,,-0.01,Dine-In
2026-02-27 21:29:57,1B24524284214E4E97,1B24524284214E4E97,Payment,Main Dining,Square POS,James Martin,7DA9594828,Dining Room POS 2,Priya K.,311.50,0.00,311.50,37.38,68.53,417.41,-11.16,406.25,Visa,Tap,3817,0.00,Dine-In
2026-02-27 21:34:14,9A8DFE49E29E4ABCBE,9A8DFE49E29E4ABCBE,Payment,Main Dining,Square POS,,,Dining Room POS 1,James L.,36.50,0.00,36.50,4.38,7.30,48.18,-1.38,46.80,Mastercard,Chip,8496,0.00,Dine-In
2026-02-27 21:35:22,F85B7327F50B465095,F85B7327F50B465095,Payment,Main Dining,Square POS,Harpreet Wilson,9E07BA6FB4,Dining Room POS 1,Sarah M.,91.00,0.00,91.00,10.92,18.20,120.12,-3.28,116.84,Gift Card,,,0.00,Dine-In
2026-02-27 21:35:35,9CC33E80A753458DA1,9CC33E80A753458DA1,Payment,Main Dining,Square POS,Wei Wilson,EDDA52208D,Dining Room POS 1,Sarah M.,114.00,0.00,114.00,13.68,25.08,152.76,-4.15,148.61,Visa,Chip,8444,0.00,Dine-In
2026-02-27 21:38:04,AEFBF417805F46CF83,AEFBF417805F46CF83,Payment,Main Dining,Square POS,Ethan Wang,F4A5D614C2,Bar Terminal,Priya K.,136.00,0.00,136.00,16.32,27.20,179.52,-4.86,174.66,Mastercard,Chip,9322,0.00,Dine-In
2026-02-27 21:38:27,7EF9EF6598AA4BE68E,7EF9EF6598AA4BE68E,Payment,Main Dining,Square POS,,,Dining Room POS 1,Emma W.,90.00,0.00,90.00,10.80,18.00,118.80,0.00,118.80,Cash,,,0.00,Dine-In
2026-02-27 21:40:53,394861790D0044088A,394861790D0044088A,Payment,Main Dining,Square POS,Ethan Singh,BC876DC105,Dining Room POS 1,Sarah M.,155.00,0.00,155.00,18.60,23.25,196.85,-5.32,191.53,Interac Debit,Tap,5160,0.00,Takeout
2026-02-27 21:41:48,B965B8698C82417FB5,B965B8698C82417FB5,Payment,Main Dining,Square POS,,,Dining Room POS 2,Leo C.,156.00,0.00,156.00,18.72,31.20,205.92,0.00,205.92,Cash,,,0.00,Dine-In
2026-02-27 21:42:53,4347A28501E0436488,4347A28501E0436488,Payment,Main Dining,Square POS,,,Dining Room POS 1,Priya K.,150.50,0.00,150.50,18.06,30.10,198.66,-5.36,193.30,Gift Card,,,0.00,Dine-In
2026-02-27 21:48:20,63B0041F53CA49DE81,63B0041F53CA49DE81,Payment,Main Dining,Square POS,,,Bar Terminal,Leo C.,99.00,0.00,99.00,11.88,21.78,132.66,-3.62,129.04,Visa,Tap,8502,0.00,Dine-In
2026-02-27 21:48:51,51BD20ADF7004A8B89,51BD20ADF7004A8B89,Payment,Main Dining,Square POS,Ken Harris,86314EAC9D,Bar Terminal,James L.,285.50,0.00,285.50,34.26,62.81,382.57,-10.24,372.33,Visa,Chip,2662,0.00,Dine-In
2026-02-27 21:51:12,245256669F4A446492,245256669F4A446492,Payment,Main Dining,Square POS,,,Dining Room POS 2,Leo C.,121.00,0.00,121.00,14.52,24.20,159.72,-4.33,155.39,Mastercard,Tap,2203,0.00,Dine-In
2026-02-27 21:52:41,0DCF0D094C2145698D,0DCF0D094C2145698D,Payment,Main Dining,Square POS,,,Dining Room POS 1,James L.,229.00,0.00,229.00,27.48,41.22,297.70,-7.99,289.71,Visa,Tap,6513,0.00,Dine-In
2026-02-27 21:55:33,C1B4DCB19B9747F0BD,C1B4DCB19B9747F0BD,Payment,Main Dining,Square POS,,,Host Stand,Priya K.,109.50,0.00,109.50,13.14,27.38,150.02,-4.08,145.94,Visa,Tap,6473,0.00,Dine-In
2026-02-28 11:01:34,28BC94400D5A447AA9,28BC94400D5A447AA9,Payment,Main Dining,Square POS,,,Host Stand,James L.,158.50,0.00,158.50,19.02,31.70,209.22,-5.64,203.58,Visa,Chip,2882,0.00,Dine-In
2026-02-28 11:09:18,6015BFBD68494767B4,6015BFBD68494767B4,Payment,Main Dining,Square POS,Isabella Liu,1D03E61B57,Dining Room POS 2,Leo C.,193.00,0.00,193.00,23.16,34.74,250.90,-6.75,244.15,Visa,Chip,8861,0.00,Dine-In
2026-02-28 11:10:58,97BD225F9243476B8D,97BD225F9243476B8D,Payment,Main Dining,Square POS,,,Bar Terminal,Emma W.,124.00,0.00,124.00,14.88,22.32,161.20,-4.37,156.83,Interac Debit,Tap,4764,0.00,Dine-In
2026-02-28 11:14:28,0EE90DB78A814728A1,0EE90DB78A814728A1,Payment,Main Dining,Square POS,,,Dining Room POS 1,Marcus T.,168.50,0.00,168.50,20.22,37.07,225.79,-6.08,219.71,Gift Card,,,0.00,Dine-In
2026-02-28 11:16:12,2E1721894868445095,2E1721894868445095,Payment,Main Dining,Square POS,Noah Zhang,FB4F4301CA,Dining Room POS 1,Emma W.,219.00,0.00,219.00,26.28,32.85,278.13,-7.47,270.66,Mastercard,Tap,6903,0.00,Dine-In
2026-02-28 11:16:13,C42B20EB3B7E4CA2BD,C42B20EB3B7E4CA2BD,Payment,Main Dining,Square POS,Raj Yamamoto,B5E1F0F98D,Dining Room POS 2,Emma W.,126.50,0.00,126.50,15.18,22.77,164.45,-4.46,159.99,Mastercard,Chip,4209,0.00,Dine-In
2026-02-28 11:18:39,3985C45D734541A791,3985C45D734541A791,Payment,Main Dining,Square POS,,,Dining Room POS 2,James L.,157.00,0.00,157.00,18.84,31.40,207.24,-5.59,201.65,Visa,Chip,7291,0.00,Dine-In
2026-02-28 11:20:48,881C15419423480E93,881C15419423480E93,Payment,Main Dining,Square POS,Henry Garcia,E60197B125,Dining Room POS 2,Marcus T.,107.00,0.00,107.00,12.84,19.26,139.10,-3.79,135.31,Mastercard,Chip,3348,0.00,Dine-In
2026-02-28 11:23:38,54452571169949B58C,54452571169949B58C,Payment,Main Dining,Square Online,Grace Smith,949543E255,Dining Room POS 1,James L.,186.00,0.00,186.00,22.32,0.00,208.32,-5.62,202.70,Mastercard,Tap,6279,0.00,Delivery
2026-02-28 11:24:17,32AF8FFDD724405BA3,32AF8FFDD724405BA3,Payment,Main Dining,Square POS,,,Dining Room POS 2,Priya K.,134.50,0.00,134.50,16.14,24.21,174.85,-4.73,170.12,Visa,Tap,8264,0.00,Dine-In
2026-02-28 11:26:00,F4373D900F3D4DE2A6,F4373D900F3D4DE2A6,Payment,Main Dining,Square Online,,,Dining Room POS 1,Sarah M.,210.00,0.00,210.00,25.20,0.00,235.20,-6.33,228.87,Visa,Tap,3711,0.00,Delivery
2026-02-28 11:26:49,1A1236B5DAF1444E9C,1A1236B5DAF1444E9C,Payment,Main Dining,Square POS,Chloe Brown,34B9D77BBD,Dining Room POS 1,Priya K.,119.00,0.00,119.00,14.28,21.42,154.70,-4.20,150.50,Visa,Chip,2983,0.00,Dine-In
2026-02-28 11:40:20,DA5F95A33C3542028A,DA5F95A33C3542028A,Payment,Main Dining,Square POS,,,Dining Room POS 2,Marcus T.,84.00,0.00,84.00,10.08,16.80,110.88,-3.04,107.84,Mastercard,Chip,2371,0.00,Dine-In
2026-02-28 11:40:30,F81124062A45475389,F81124062A45475389,Payment,Main Dining,Square POS,Aiko Zhang,9A5200A8E0,Host Stand,Marcus T.,97.00,0.00,97.00,11.64,19.40,128.04,-3.49,124.55,Visa,Chip,1914,0.00,Dine-In
2026-02-28 11:41:55,DDDF3D8F6D464CC294,DDDF3D8F6D464CC294,Payment,Main Dining,Square POS,,,Dining Room POS 1,James L.,168.00,0.00,168.00,20.16,0.00,188.16,-5.09,183.07,Gift Card,,,0.00,Takeout
2026-02-28 11:45:05,27245C40F0B34DA59C,27245C40F0B34DA59C,Payment,Main Dining,Square POS,,,Dining Room POS 1,James L.,152.50,0.00,152.50,18.30,7.62,178.42,-4.83,173.59,Visa,Tap,5447,0.00,Takeout
2026-02-28 11:46:02,D98A448A1332481FAB,D98A448A1332481FAB,Payment,Main Dining,Square POS,,,Dining Room POS 2,Priya K.,175.00,0.00,175.00,21.00,35.00,231.00,-6.22,224.78,Mastercard,Tap,2959,0.00,Dine-In
2026-02-28 12:03:30,1549B4935C3A40B9AF,1549B4935C3A40B9AF,Payment,Main Dining,Square POS,Charlotte Jackson,2FF716E185,Dining Room POS 1,James L.,135.50,0.00,135.50,16.26,0.00,151.76,-4.12,147.64,Visa,Chip,1514,0.00,Takeout
2026-02-28 12:13:43,BBE858E162F9460FB4,BBE858E162F9460FB4,Payment,Main Dining,Square Online,,,Dining Room POS 1,James L.,132.00,0.00,132.00,15.84,0.00,147.84,-4.02,143.82,Mastercard,Chip,8135,0.00,Delivery
2026-02-28 12:23:18,DDFF2FDC3E4D46FE95,DDFF2FDC3E4D46FE95,Payment,Main Dining,Square POS,,,Host Stand,Emma W.,286.00,0.00,286.00,34.32,57.20,377.52,-10.10,367.42,Visa,Tap,8701,0.00,Dine-In
2026-02-28 12:23:39,FE02F8C13FA54DF6B0,FE02F8C13FA54DF6B0,Payment,Main Dining,Square Online,,,Dining Room POS 1,Leo C.,60.00,0.00,60.00,7.20,0.00,67.20,-1.88,65.32,Interac Debit,Tap,1404,0.00,Delivery
2026-02-28 12:26:04,5C0A5FB12B7F4D09B2,5C0A5FB12B7F4D09B2,Payment,Main Dining,Square Online,,,Dining Room POS 1,Sarah M.,169.50,-62.90,106.60,12.79,0.00,119.39,-3.26,116.13,Visa,Chip,9143,0.00,Delivery
2026-02-28 12:30:21,410C1767C43B4FB099,410C1767C43B4FB099,Payment,Main Dining,Square POS,,,Dining Room POS 1,Emma W.,185.00,0.00,185.00,22.20,18.50,225.70,-6.08,219.62,Gift Card,,,0.00,Takeout
2026-02-28 12:35:13,016A3FA91263435B98,016A3FA91263435B98,Payment,Main Dining,Square POS,,,Dining Room POS 1,Sarah M.,123.00,0.00,123.00,14.76,22.14,159.90,-4.34,155.56,Gift Card,,,0.00,Dine-In
2026-02-28 12:52:50,3796632D924D4B03AD,3796632D924D4B03AD,Payment,Main Dining,Square POS,Ella Moore,98E3F446D2,Bar Terminal,Leo C.,213.00,0.00,213.00,25.56,53.25,291.81,0.00,291.81,Cash,,,0.00,Dine-In
2026-02-28 13:04:01,C161462FFFE642DA91,C161462FFFE642DA91,Payment,Main Dining,Square POS,,,Dining Room POS 2,Sarah M.,203.00,0.00,203.00,24.36,40.60,267.96,-7.20,260.76,Gift Card,,,0.00,Dine-In
2026-02-28 13:04:37,5A65C7AB65DD490093,5A65C7AB65DD490093,Refund,Main Dining,Square POS,,,Dining Room POS 1,Marcus T.,-45.00,0.00,-45.00,-5.40,0.00,-50.40,1.44,-48.96,Mastercard,,1372,0.00,Dine-In
2026-02-28 13:08:47,83A7859FFEEF48F2BA,83A7859FFEEF48F2BA,Payment,Main Dining,Square POS,Isabella Martin,2E036EFEB0,Dining Room POS 1,Sarah M.,292.50,0.00,292.50,35.10,14.62,342.22,-9.17,333.05,Interac Debit,Tap,8864,0.00,Takeout
2026-02-28 13:12:05,4D280E357E554D0C92,4D280E357E554D0C92,Payment,Main Dining,Square POS,,,Bar Terminal,Emma W.,165.00,0.00,165.00,19.80,33.00,217.80,-5.87,211.93,Visa,Chip,2254,0.00,Dine-In
2026-02-28 13:20:33,1AEA090CD31F4A8DB8,1AEA090CD31F4A8DB8,Payment,Main Dining,Square Online,Ravi Smith,2DCF0321A1,Dining Room POS 1,Priya K.,65.00,0.00,65.00,7.80,0.00,72.80,-2.03,70.77,Gift Card,,,0.00,Delivery
2026-02-28 13:21:15,AB419446451B4AF38C,AB419446451B4AF38C,Payment,Main Dining,Square Online,,,Dining Room POS 1,Leo C.,150.50,0.00,150.50,18.06,0.00,168.56,-4.57,163.99,Mastercard,Chip,7408,0.00,Delivery
2026-02-28 13:22:51,E831B7B4921C417DBA,E831B7B4921C417DBA,Payment,Main Dining,Square POS,Olivia Jones,28A9A0F0F8,Host Stand,James L.,88.00,0.00,88.00,10.56,13.20,111.76,-3.06,108.70,Gift Card,,,0.00,Dine-In
2026-02-28 13:24:30,FCF128EA4BC14408AC,FCF128EA4BC14408AC,Payment,Main Dining,Square POS,,,Dining Room POS 1,James L.,243.50,0.00,243.50,29.22,36.52,309.24,-8.29,300.95,Visa,Chip,3035,0.00,Dine-In
2026-02-28 13:27:34,DBC449F6E39342319F,DBC449F6E39342319F,Payment,Main Dining,Square POS,Liam Tanaka,F37B3CBC0B,Dining Room POS 2,James L.,83.00,0.00,83.00,9.96,14.94,107.90,-2.96,104.94,Mastercard,Chip,7646,0.00,Dine-In
2026-02-28 13:28:49,5227FB5C2B3B4A029A,5227FB5C2B3B4A029A,Payment,Main Dining,Square POS,Henry Jackson,849B67ED64,Dining Room POS 2,Priya K.,108.00,-33.60,74.40,8.93,14.88,98.21,-2.70,95.51,Interac Debit,Tap,9274,0.00,Dine-In
2026-02-28 13:32:00,7C15E8B88DCC485090,7C15E8B88DCC485090,Payment,Main Dining,Square POS,Liam Martin,A1483BD4A3,Bar Terminal,Marcus T.,218.50,0.00,218.50,26.22,32.77,277.49,-7.45,270.04,Mastercard,Tap,8826,0.00,Dine-In
2026-02-28 13:35:41,11A75C291A0442728F,11A75C291A0442728F,Payment,Main Dining,Square POS,,,Bar Terminal,James L.,223.00,0.00,223.00,26.76,44.60,294.36,-7.90,286.46,Visa,Tap,9244,0.00,Dine-In
2026-02-28 13:41:42,18686D811A9B4E4AB9,18686D811A9B4E4AB9,Payment,Main Dining,Square POS,,,Host Stand,Priya K.,59.00,0.00,59.00,7.08,10.62,76.70,-2.13,74.57,Visa,Tap,1971,0.00,Dine-In
2026-02-28 13:43:35,4C8259B665D848F084,4C8259B665D848F084,Payment,Main Dining,Square Online,,,Dining Room POS 1,Emma W.,192.50,0.00,192.50,23.10,0.00,215.60,-5.81,209.79,Mastercard,Tap,2616,0.00,Delivery
2026-02-28 13:43:50,B9824AD36B824ABDAF,B9824AD36B824ABDAF,Payment,Main Dining,Square POS,Ken Singh,D65F386ADC,Host Stand,Marcus T.,88.00,0.00,88.00,10.56,17.60,116.16,-3.18,112.98,Visa,Chip,3993,0.00,Dine-In
